Latitude,Longitude,State,Month,Pollutant,Concentration
32.7,-89.7,Mississippi,23-Sep,Ozone,0.035940953
32.7,-89.7,Mississippi,23-Oct,Ozone,0.032562227
32.7,-89.7,Mississippi,23-Nov,Ozone,0.029229
32.7,-89.7,Mississippi,23-Dec,Ozone,0.027916887
38.5,-92.5,Missouri,23-Jan,Ozone,0.022489726
38.5,-92.5,Missouri,23-Feb,Ozone,0.026882
38.5,-92.5,Missouri,23-Mar,Ozone,0.036283546
38.5,-92.5,Missouri,23-Apr,Ozone,0.042070799
38.5,-92.5,Missouri,23-May,Ozone,0.042228135
38.5,-92.5,Missouri,23-Jun,Ozone,0.048071126
38.5,-92.5,Missouri,23-Jul,Ozone,0.038202059
38.5,-92.5,Missouri,23-Aug,Ozone,0.032890823
38.5,-92.5,Missouri,23-Sep,Ozone,0.036421822
38.5,-92.5,Missouri,23-Oct,Ozone,0.028817787
38.5,-92.5,Missouri,23-Nov,Ozone,0.025250217
38.5,-92.5,Missouri,23-Dec,Ozone,0.020502573
47,-109.5,Montana,23-Jan,Ozone,0.026996722
47,-109.5,Montana,23-Feb,Ozone,0.035381575
47,-109.5,Montana,23-Mar,Ozone,0.043340854
47,-109.5,Montana,23-Apr,Ozone,0.039580504
47,-109.5,Montana,23-May,Ozone,0.038323533
47,-109.5,Montana,23-Jun,Ozone,0.036160721
47,-109.5,Montana,23-Jul,Ozone,0.036616138
47,-109.5,Montana,23-Aug,Ozone,0.035605291
47,-109.5,Montana,23-Sep,Ozone,0.030067583
47,-109.5,Montana,23-Oct,Ozone,0.023917508
47,-109.5,Montana,23-Nov,Ozone,0.024246726
47,-109.5,Montana,23-Dec,Ozone,0.021855617
41.5,-99.5,Nebraska,23-Jan,Ozone,0.02935021
41.5,-99.5,Nebraska,23-Feb,Ozone,0.032568021
41.5,-99.5,Nebraska,23-Mar,Ozone,0.035846089
41.5,-99.5,Nebraska,23-Apr,Ozone,0.041166647
41.5,-99.5,Nebraska,23-May,Ozone,0.046848073
41.5,-99.5,Nebraska,23-Jun,Ozone,0.052345712
41.5,-99.5,Nebraska,23-Jul,Ozone,0.038334484
41.5,-99.5,Nebraska,23-Aug,Ozone,0.035869155
41.5,-99.5,Nebraska,23-Sep,Ozone,0.038234483
41.5,-99.5,Nebraska,23-Oct,Ozone,0.025346887
41.5,-99.5,Nebraska,23-Nov,Ozone,0.026976117
41.5,-99.5,Nebraska,23-Dec,Ozone,0.022124473
39.5,-116.5,Nevada,23-Jan,Ozone,0.027387718
39.5,-116.5,Nevada,23-Feb,Ozone,0.032726154
39.5,-116.5,Nevada,23-Mar,Ozone,0.040337694
39.5,-116.5,Nevada,23-Apr,Ozone,0.045588539
39.5,-116.5,Nevada,23-May,Ozone,0.048529717
39.5,-116.5,Nevada,23-Jun,Ozone,0.048976302
39.5,-116.5,Nevada,23-Jul,Ozone,0.046567379
39.5,-116.5,Nevada,23-Aug,Ozone,0.041535632
39.5,-116.5,Nevada,23-Sep,Ozone,0.037412752
39.5,-116.5,Nevada,23-Oct,Ozone,0.031103207
39.5,-116.5,Nevada,23-Nov,Ozone,0.025703103
39.5,-116.5,Nevada,23-Dec,Ozone,0.020724456
43.5,-71.5,New Hampshire,23-Jan,Ozone,0.028133978
43.5,-71.5,New Hampshire,23-Feb,Ozone,0.034016819
43.5,-71.5,New Hampshire,23-Mar,Ozone,0.041089994
43.5,-71.5,New Hampshire,23-Apr,Ozone,0.042268747
43.5,-71.5,New Hampshire,23-May,Ozone,0.037916396
43.5,-71.5,New Hampshire,23-Jun,Ozone,0.030082608
43.5,-71.5,New Hampshire,23-Jul,Ozone,0.03180446
43.5,-71.5,New Hampshire,23-Aug,Ozone,0.027228235
43.5,-71.5,New Hampshire,23-Sep,Ozone,0.023597383
43.5,-71.5,New Hampshire,23-Oct,Ozone,0.023070619
43.5,-71.5,New Hampshire,23-Nov,Ozone,0.026610781
43.5,-71.5,New Hampshire,23-Dec,Ozone,0.02401808
40,-74.5,New Jersey,23-Jan,Ozone,0.018885361
40,-74.5,New Jersey,23-Feb,Ozone,0.026152379
40,-74.5,New Jersey,23-Mar,Ozone,0.034596484
40,-74.5,New Jersey,23-Apr,Ozone,0.039478553
40,-74.5,New Jersey,23-May,Ozone,0.034743076
40,-74.5,New Jersey,23-Jun,Ozone,0.035859541
40,-74.5,New Jersey,23-Jul,Ozone,0.035751276
40,-74.5,New Jersey,23-Aug,Ozone,0.031700321
40,-74.5,New Jersey,23-Sep,Ozone,0.027110159
40,-74.5,New Jersey,23-Oct,Ozone,0.021288259
40,-74.5,New Jersey,23-Nov,Ozone,0.02145707
40,-74.5,New Jersey,23-Dec,Ozone,0.017835341
34.5,-106,New Mexico,23-Jan,Ozone,0.029754945
34.5,-106,New Mexico,23-Feb,Ozone,0.033046331
34.5,-106,New Mexico,23-Mar,Ozone,0.037412843
34.5,-106,New Mexico,23-Apr,Ozone,0.043690229
34.5,-106,New Mexico,23-May,Ozone,0.04486369
34.5,-106,New Mexico,23-Jun,Ozone,0.044152252
34.5,-106,New Mexico,23-Jul,Ozone,0.044351255
34.5,-106,New Mexico,23-Aug,Ozone,0.04411229
34.5,-106,New Mexico,23-Sep,Ozone,0.036388331
34.5,-106,New Mexico,23-Oct,Ozone,0.033613058
34.5,-106,New Mexico,23-Nov,Ozone,0.02554496
34.5,-106,New Mexico,23-Dec,Ozone,0.023893755
42.95,-75.525,New York,23-Jan,Ozone,0.022615311
42.95,-75.525,New York,23-Feb,Ozone,0.030797393
42.95,-75.525,New York,23-Mar,Ozone,0.037442583
42.95,-75.525,New York,23-Apr,Ozone,0.040958419
42.95,-75.525,New York,23-May,Ozone,0.036752487
42.95,-75.525,New York,23-Jun,Ozone,0.034361337
42.95,-75.525,New York,23-Jul,Ozone,0.036630405
42.95,-75.525,New York,23-Aug,Ozone,0.029778207
42.95,-75.525,New York,23-Sep,Ozone,0.026638653
42.95,-75.525,New York,23-Oct,Ozone,0.02342306
42.95,-75.525,New York,23-Nov,Ozone,0.025227688
42.95,-75.525,New York,23-Dec,Ozone,0.021355239
35.5,-80,North Carolina,23-Jan,Ozone,0.025212409
35.5,-80,North Carolina,23-Feb,Ozone,0.030291874
35.5,-80,North Carolina,23-Mar,Ozone,0.038039554
35.5,-80,North Carolina,23-Apr,Ozone,0.039407398
35.5,-80,North Carolina,23-May,Ozone,0.037820802
35.5,-80,North Carolina,23-Jun,Ozone,0.038981029
35.5,-80,North Carolina,23-Jul,Ozone,0.031421044
35.5,-80,North Carolina,23-Aug,Ozone,0.03161167
35.5,-80,North Carolina,23-Sep,Ozone,0.028045681
35.5,-80,North Carolina,23-Oct,Ozone,0.026446226
35.5,-80,North Carolina,23-Nov,Ozone,0.027251967
35.5,-80,North Carolina,23-Dec,Ozone,0.023716098
47.5,-100.5,North Dakota,23-Jan,Ozone,0.027757879
47.5,-100.5,North Dakota,23-Feb,Ozone,0.0350206
47.5,-100.5,North Dakota,23-Mar,Ozone,0.043281429
47.5,-100.5,North Dakota,23-Apr,Ozone,0.03923532
47.5,-100.5,North Dakota,23-May,Ozone,0.041895596
47.5,-100.5,North Dakota,23-Jun,Ozone,0.044187872
47.5,-100.5,North Dakota,23-Jul,Ozone,0.035670431
47.5,-100.5,North Dakota,23-Aug,Ozone,0.034275884
47.5,-100.5,North Dakota,23-Sep,Ozone,0.031427643
47.5,-100.5,North Dakota,23-Oct,Ozone,0.023717165
47.5,-100.5,North Dakota,23-Nov,Ozone,0.023685285
47.5,-100.5,North Dakota,23-Dec,Ozone,0.022063747
40.3,-82.8,Ohio,23-Jan,Ozone,0.022622645
40.3,-82.8,Ohio,23-Feb,Ozone,0.028222568
40.3,-82.8,Ohio,23-Mar,Ozone,0.036590274
40.3,-82.8,Ohio,23-Apr,Ozone,0.039643827
40.3,-82.8,Ohio,23-May,Ozone,0.039161688
40.3,-82.8,Ohio,23-Jun,Ozone,0.041759543
40.3,-82.8,Ohio,23-Jul,Ozone,0.03818075
40.3,-82.8,Ohio,23-Aug,Ozone,0.033438665
40.3,-82.8,Ohio,23-Sep,Ozone,0.028839671
40.3,-82.8,Ohio,23-Oct,Ozone,0.02614226
40.3,-82.8,Ohio,23-Nov,Ozone,0.027171007
40.3,-82.8,Ohio,23-Dec,Ozone,0.020331703
35.5,-97.5,Oklahoma,23-Jan,Ozone,0.026610183
35.5,-97.5,Oklahoma,23-Feb,Ozone,0.030130193
35.5,-97.5,Oklahoma,23-Mar,Ozone,0.034282595
35.5,-97.5,Oklahoma,23-Apr,Ozone,0.03926444
35.5,-97.5,Oklahoma,23-May,Ozone,0.036693243
35.5,-97.5,Oklahoma,23-Jun,Ozone,0.042155769
35.5,-97.5,Oklahoma,23-Jul,Ozone,0.039715652
35.5,-97.5,Oklahoma,23-Aug,Ozone,0.042695511
35.5,-97.5,Oklahoma,23-Sep,Ozone,0.041816755
35.5,-97.5,Oklahoma,23-Oct,Ozone,0.030477987
35.5,-97.5,Oklahoma,23-Nov,Ozone,0.028217441
35.5,-97.5,Oklahoma,23-Dec,Ozone,0.024322675
44,-120.5,Oregon,23-Jan,Ozone,0.017601613
44,-120.5,Oregon,23-Feb,Ozone,0.020379625
44,-120.5,Oregon,23-Mar,Ozone,0.027658468
44,-120.5,Oregon,23-Apr,Ozone,0.030644215
44,-120.5,Oregon,23-May,Ozone,0.031900564
44,-120.5,Oregon,23-Jun,Ozone,0.03059368
44,-120.5,Oregon,23-Jul,Ozone,0.030041052
44,-120.5,Oregon,23-Aug,Ozone,0.031986114
44,-120.5,Oregon,23-Sep,Ozone,0.025604087
44,-120.5,Oregon,23-Oct,Ozone,0.014145511
44,-120.5,Oregon,23-Nov,Ozone,0.014895117
44,-120.5,Oregon,23-Dec,Ozone,0.013824883
40.8,-77.8,Pennsylvania,23-Jan,Ozone,0.021299768
40.8,-77.8,Pennsylvania,23-Feb,Ozone,0.027978822
40.8,-77.8,Pennsylvania,23-Mar,Ozone,0.035208775
40.8,-77.8,Pennsylvania,23-Apr,Ozone,0.040639049
40.8,-77.8,Pennsylvania,23-May,Ozone,0.038224431
40.8,-77.8,Pennsylvania,23-Jun,Ozone,0.03855072
40.8,-77.8,Pennsylvania,23-Jul,Ozone,0.036971265
40.8,-77.8,Pennsylvania,23-Aug,Ozone,0.032005326
40.8,-77.8,Pennsylvania,23-Sep,Ozone,0.026801748
40.8,-77.8,Pennsylvania,23-Oct,Ozone,0.023794975
40.8,-77.8,Pennsylvania,23-Nov,Ozone,0.023805378
40.8,-77.8,Pennsylvania,23-Dec,Ozone,0.019287883
41.7,-71.5,Rhode Island,23-Jan,Ozone,0.022649032
41.7,-71.5,Rhode Island,23-Feb,Ozone,0.031062207
41.7,-71.5,Rhode Island,23-Mar,Ozone,0.039868116
41.7,-71.5,Rhode Island,23-Apr,Ozone,0.042019119
41.7,-71.5,Rhode Island,23-May,Ozone,0.038029636
41.7,-71.5,Rhode Island,23-Jun,Ozone,0.034209017
41.7,-71.5,Rhode Island,23-Jul,Ozone,0.036869124
41.7,-71.5,Rhode Island,23-Aug,Ozone,0.03085875
41.7,-71.5,Rhode Island,23-Sep,Ozone,0.028191333
41.7,-71.5,Rhode Island,23-Oct,Ozone,0.023075839
41.7,-71.5,Rhode Island,23-Nov,Ozone,0.023431633
41.7,-71.5,Rhode Island,23-Dec,Ozone,0.020785323
33.8,-81,South Carolina,23-Jan,Ozone,0.024226567
33.8,-81,South Carolina,23-Feb,Ozone,0.029144546
33.8,-81,South Carolina,23-Mar,Ozone,0.035429409
33.8,-81,South Carolina,23-Apr,Ozone,0.036471244
33.8,-81,South Carolina,23-May,Ozone,0.035783185
33.8,-81,South Carolina,23-Jun,Ozone,0.036636422
33.8,-81,South Carolina,23-Jul,Ozone,0.029052181
33.8,-81,South Carolina,23-Aug,Ozone,0.029701976
33.8,-81,South Carolina,23-Sep,Ozone,0.02685311
33.8,-81,South Carolina,23-Oct,Ozone,0.025003908
33.8,-81,South Carolina,23-Nov,Ozone,0.028388532
33.8,-81,South Carolina,23-Dec,Ozone,0.024373926
44.5,-100,South Dakota,23-Jan,Ozone,0.031537525
44.5,-100,South Dakota,23-Feb,Ozone,0.038944765
44.5,-100,South Dakota,23-Mar,Ozone,0.043121912
44.5,-100,South Dakota,23-Apr,Ozone,0.042505802
44.5,-100,South Dakota,23-May,Ozone,0.045500936
44.5,-100,South Dakota,23-Jun,Ozone,0.048367177
44.5,-100,South Dakota,23-Jul,Ozone,0.035805251
44.5,-100,South Dakota,23-Aug,Ozone,0.03566576
44.5,-100,South Dakota,23-Sep,Ozone,0.033175216
44.5,-100,South Dakota,23-Oct,Ozone,0.024133716
44.5,-100,South Dakota,23-Nov,Ozone,0.026559333
44.5,-100,South Dakota,23-Dec,Ozone,0.022033009
35.8,-86.4,Tennessee,23-Jan,Ozone,0.028087734
35.8,-86.4,Tennessee,23-Feb,Ozone,0.032482682
35.8,-86.4,Tennessee,23-Mar,Ozone,0.037208519
35.8,-86.4,Tennessee,23-Apr,Ozone,0.038230394
35.8,-86.4,Tennessee,23-May,Ozone,0.037386096
35.8,-86.4,Tennessee,23-Jun,Ozone,0.041016307
35.8,-86.4,Tennessee,23-Jul,Ozone,0.031891545
35.8,-86.4,Tennessee,23-Aug,Ozone,0.030954251
35.8,-86.4,Tennessee,23-Sep,Ozone,0.031871988
35.8,-86.4,Tennessee,23-Oct,Ozone,0.028646921
35.8,-86.4,Tennessee,23-Nov,Ozone,0.032819438
35.8,-86.4,Tennessee,23-Dec,Ozone,0.028805559
31,-99,Texas,23-Jan,Ozone,0.025103944
31,-99,Texas,23-Feb,Ozone,0.02683979
31,-99,Texas,23-Mar,Ozone,0.031451754
31,-99,Texas,23-Apr,Ozone,0.034718553
31,-99,Texas,23-May,Ozone,0.037307467
31,-99,Texas,23-Jun,Ozone,0.033650168
31,-99,Texas,23-Jul,Ozone,0.029262498
31,-99,Texas,23-Aug,Ozone,0.037027648
31,-99,Texas,23-Sep,Ozone,0.037756112
31,-99,Texas,23-Oct,Ozone,0.030197087
31,-99,Texas,23-Nov,Ozone,0.023669019
31,-99,Texas,23-Dec,Ozone,0.023786807
39.5,-111.5,Utah,23-Jan,Ozone,0.033102566
39.5,-111.5,Utah,23-Feb,Ozone,0.040929697
39.5,-111.5,Utah,23-Mar,Ozone,0.042586791
39.5,-111.5,Utah,23-Apr,Ozone,0.042756501
39.5,-111.5,Utah,23-May,Ozone,0.045835946
39.5,-111.5,Utah,23-Jun,Ozone,0.046785098
39.5,-111.5,Utah,23-Jul,Ozone,0.045358171
39.5,-111.5,Utah,23-Aug,Ozone,0.041939128
39.5,-111.5,Utah,23-Sep,Ozone,0.037849903
39.5,-111.5,Utah,23-Oct,Ozone,0.031010175
39.5,-111.5,Utah,23-Nov,Ozone,0.024658921
39.5,-111.5,Utah,23-Dec,Ozone,0.019251334
44,-72.7,Vermont,23-Jan,Ozone,0.02635414
44,-72.7,Vermont,23-Feb,Ozone,0.034937595
44,-72.7,Vermont,23-Mar,Ozone,0.040532849
44,-72.7,Vermont,23-Apr,Ozone,0.041551856
44,-72.7,Vermont,23-May,Ozone,0.035909571
44,-72.7,Vermont,23-Jun,Ozone,0.028016133
44,-72.7,Vermont,23-Jul,Ozone,0.0299315
44,-72.7,Vermont,23-Aug,Ozone,0.02454018
44,-72.7,Vermont,23-Sep,Ozone,0.021048554
44,-72.7,Vermont,23-Oct,Ozone,0.022270903
44,-72.7,Vermont,23-Nov,Ozone,0.026325767
44,-72.7,Vermont,23-Dec,Ozone,0.024545548
37.5,-78.75,Virginia,23-Jan,Ozone,0.023398986
37.5,-78.75,Virginia,23-Feb,Ozone,0.031441609
37.5,-78.75,Virginia,23-Mar,Ozone,0.037008485
37.5,-78.75,Virginia,23-Apr,Ozone,0.039907331
37.5,-78.75,Virginia,23-May,Ozone,0.034645851
37.5,-78.75,Virginia,23-Jun,Ozone,0.037396597
37.5,-78.75,Virginia,23-Jul,Ozone,0.031705458
37.5,-78.75,Virginia,23-Aug,Ozone,0.03176235
37.5,-78.75,Virginia,23-Sep,Ozone,0.027107653
37.5,-78.75,Virginia,23-Oct,Ozone,0.024082958
37.5,-78.75,Virginia,23-Nov,Ozone,0.026551027
37.5,-78.75,Virginia,23-Dec,Ozone,0.021831018
47,-120.5,Washington,23-Jan,Ozone,0.027182098
47,-120.5,Washington,23-Feb,Ozone,0.032654916
47,-120.5,Washington,23-Mar,Ozone,0.037543587
47,-120.5,Washington,23-Apr,Ozone,0.035657402
47,-120.5,Washington,23-May,Ozone,0.032082056
47,-120.5,Washington,23-Jun,Ozone,0.029329
47,-120.5,Washington,23-Jul,Ozone,0.029514638
47,-120.5,Washington,23-Aug,Ozone,0.029226509
47,-120.5,Washington,23-Sep,Ozone,0.025349799
47,-120.5,Washington,23-Oct,Ozone,0.022769081
47,-120.5,Washington,23-Nov,Ozone,0.024769907
47,-120.5,Washington,23-Dec,Ozone,0.024517339
38.5,-80.5,West Virginia,23-Jan,Ozone,0.023977194
38.5,-80.5,West Virginia,23-Feb,Ozone,0.024874948
38.5,-80.5,West Virginia,23-Mar,Ozone,0.035476538
38.5,-80.5,West Virginia,23-Apr,Ozone,0.037924168
38.5,-80.5,West Virginia,23-May,Ozone,0.034999581
38.5,-80.5,West Virginia,23-Jun,Ozone,0.03722833
38.5,-80.5,West Virginia,23-Jul,Ozone,0.033209593
38.5,-80.5,West Virginia,23-Aug,Ozone,0.029631286
38.5,-80.5,West Virginia,23-Sep,Ozone,0.024662552
38.5,-80.5,West Virginia,23-Oct,Ozone,0.022728211
38.5,-80.5,West Virginia,23-Nov,Ozone,0.02021145
38.5,-80.5,West Virginia,23-Dec,Ozone,0.017959274
44.5,-89.5,Wisconsin,23-Jan,Ozone,0.029148032
44.5,-89.5,Wisconsin,23-Feb,Ozone,0.038359737
44.5,-89.5,Wisconsin,23-Mar,Ozone,0.041694638
44.5,-89.5,Wisconsin,23-Apr,Ozone,0.042071308
44.5,-89.5,Wisconsin,23-May,Ozone,0.044043398
44.5,-89.5,Wisconsin,23-Jun,Ozone,0.044775382
44.5,-89.5,Wisconsin,23-Jul,Ozone,0.037182387
44.5,-89.5,Wisconsin,23-Aug,Ozone,0.033762297
44.5,-89.5,Wisconsin,23-Sep,Ozone,0.032971591
44.5,-89.5,Wisconsin,23-Oct,Ozone,0.028182268
44.5,-89.5,Wisconsin,23-Nov,Ozone,0.027168113
44.5,-89.5,Wisconsin,23-Dec,Ozone,0.02220704
43,-107.5,Wyoming,23-Jan,Ozone,0.037881627
43,-107.5,Wyoming,23-Feb,Ozone,0.04424183
43,-107.5,Wyoming,23-Mar,Ozone,0.047038995
43,-107.5,Wyoming,23-Apr,Ozone,0.047264292
43,-107.5,Wyoming,23-May,Ozone,0.044325865
43,-107.5,Wyoming,23-Jun,Ozone,0.041473832
43,-107.5,Wyoming,23-Jul,Ozone,0.040851419
43,-107.5,Wyoming,23-Aug,Ozone,0.039182576
43,-107.5,Wyoming,23-Sep,Ozone,0.037328105
43,-107.5,Wyoming,23-Oct,Ozone,0.031249413
43,-107.5,Wyoming,23-Nov,Ozone,0.033911533
43,-107.5,Wyoming,23-Dec,Ozone,0.032142745
32.83472,-86.63333,Alabama,23-Jan,PM10,12.40851064
32.83472,-86.63333,Alabama,23-Feb,PM10,17.62135922
32.83472,-86.63333,Alabama,23-Mar,PM10,20.3697479
32.83472,-86.63333,Alabama,23-Apr,PM10,18.31555556
32.83472,-86.63333,Alabama,23-May,PM10,18.8630137
32.83472,-86.63333,Alabama,23-Jun,PM10,23.86363636
32.83472,-86.63333,Alabama,23-Jul,PM10,23.15899582
32.83472,-86.63333,Alabama,23-Aug,PM10,21.97391304
32.83472,-86.63333,Alabama,23-Sep,PM10,21.79411765
32.83472,-86.63333,Alabama,23-Oct,PM10,20.55607477
32.83472,-86.63333,Alabama,23-Nov,PM10,20.49261084
32.83472,-86.63333,Alabama,23-Dec,PM10,15.1563981
64.73167,-152.47,Alaska,23-Jan,PM10,9.215686275
64.73167,-152.47,Alaska,23-Feb,PM10,6.715083799
64.73167,-152.47,Alaska,23-Mar,PM10,13.24880383
64.73167,-152.47,Alaska,23-Apr,PM10,18.04891304
64.73167,-152.47,Alaska,23-May,PM10,15.17112299
64.73167,-152.47,Alaska,23-Jun,PM10,9.859459459
64.73167,-152.47,Alaska,23-Jul,PM10,9.065656566
64.73167,-152.47,Alaska,23-Aug,PM10,14.38235294
64.73167,-152.47,Alaska,23-Sep,PM10,8.611398964
64.73167,-152.47,Alaska,23-Oct,PM10,16.02061856
64.73167,-152.47,Alaska,23-Nov,PM10,8.049382716
64.73167,-152.47,Alaska,23-Dec,PM10,8.96373057
34.56667,-111.85611,Arizona,23-Jan,PM10,17.10753381
34.56667,-111.85611,Arizona,23-Feb,PM10,21.96749117
34.56667,-111.85611,Arizona,23-Mar,PM10,18.18710493
34.56667,-111.85611,Arizona,23-Apr,PM10,33.87434555
34.56667,-111.85611,Arizona,23-May,PM10,29.31643132
34.56667,-111.85611,Arizona,23-Jun,PM10,31.87737127
34.56667,-111.85611,Arizona,23-Jul,PM10,40.83618421
34.56667,-111.85611,Arizona,23-Aug,PM10,28.14477899
34.56667,-111.85611,Arizona,23-Sep,PM10,28.0924817
34.56667,-111.85611,Arizona,23-Oct,PM10,39.94230769
34.56667,-111.85611,Arizona,23-Nov,PM10,29.11795891
34.56667,-111.85611,Arizona,23-Dec,PM10,25.27224786
34.6358,-92.4783,Arkansas,23-Jan,PM10,12.11764706
34.6358,-92.4783,Arkansas,23-Feb,PM10,13.07142857
34.6358,-92.4783,Arkansas,23-Mar,PM10,14.35
34.6358,-92.4783,Arkansas,23-Apr,PM10,12.125
34.6358,-92.4783,Arkansas,23-May,PM10,19.5
34.6358,-92.4783,Arkansas,23-Jun,PM10,23.5
34.6358,-92.4783,Arkansas,23-Jul,PM10,18.06666667
34.6358,-92.4783,Arkansas,23-Aug,PM10,20.22222222
34.6358,-92.4783,Arkansas,23-Sep,PM10,24.84615385
34.6358,-92.4783,Arkansas,23-Oct,PM10,18.5
34.6358,-92.4783,Arkansas,23-Nov,PM10,17.25
34.6358,-92.4783,Arkansas,23-Dec,PM10,14
37.16611,-119.44944,California,23-Jan,PM10,15.29045226
37.16611,-119.44944,California,23-Feb,PM10,21.01630233
37.16611,-119.44944,California,23-Mar,PM10,11.75072464
37.16611,-119.44944,California,23-Apr,PM10,24.44909772
37.16611,-119.44944,California,23-May,PM10,23.06372707
37.16611,-119.44944,California,23-Jun,PM10,23.48482828
37.16611,-119.44944,California,23-Jul,PM10,30.22225755
37.16611,-119.44944,California,23-Aug,PM10,25.77938343
37.16611,-119.44944,California,23-Sep,PM10,30.9242126
37.16611,-119.44944,California,23-Oct,PM10,29.59439669
37.16611,-119.44944,California,23-Nov,PM10,25.29452279
37.16611,-119.44944,California,23-Dec,PM10,21.37076476
39,-105.54517,Colorado,23-Jan,PM10,15.76344086
39,-105.54517,Colorado,23-Feb,PM10,19.60074627
39,-105.54517,Colorado,23-Mar,PM10,19.52884615
39,-105.54517,Colorado,23-Apr,PM10,23.62975779
39,-105.54517,Colorado,23-May,PM10,18.54573171
39,-105.54517,Colorado,23-Jun,PM10,17.00331126
39,-105.54517,Colorado,23-Jul,PM10,22.70930233
39,-105.54517,Colorado,23-Aug,PM10,20.83241758
39,-105.54517,Colorado,23-Sep,PM10,20.88743455
39,-105.54517,Colorado,23-Oct,PM10,20.03241895
39,-105.54517,Colorado,23-Nov,PM10,20.96144578
39,-105.54517,Colorado,23-Dec,PM10,18.74709977
41.66704,-72.66699,Connecticut,23-Jan,PM10,10.38095238
41.66704,-72.66699,Connecticut,23-Feb,PM10,13.77319588
41.66704,-72.66699,Connecticut,23-Mar,PM10,10.39814815
41.66704,-72.66699,Connecticut,23-Apr,PM10,14.16346154
41.66704,-72.66699,Connecticut,23-May,PM10,15.48571429
41.66704,-72.66699,Connecticut,23-Jun,PM10,26.26923077
41.66704,-72.66699,Connecticut,23-Jul,PM10,20.5
41.66704,-72.66699,Connecticut,23-Aug,PM10,13.1682243
41.66704,-72.66699,Connecticut,23-Sep,PM10,14.48076923
41.66704,-72.66699,Connecticut,23-Oct,PM10,13.23584906
41.66704,-72.66699,Connecticut,23-Nov,PM10,11.1047619
41.66704,-72.66699,Connecticut,23-Dec,PM10,11.77142857
38.905985,-77.033418,District Of Columbia,23-Jan,PM10,13.06451613
38.905985,-77.033418,District Of Columbia,23-Feb,PM10,14.85714286
38.905985,-77.033418,District Of Columbia,23-Mar,PM10,12.38709677
38.905985,-77.033418,District Of Columbia,23-Apr,PM10,17.26666667
38.905985,-77.033418,District Of Columbia,23-May,PM10,18.67741935
38.905985,-77.033418,District Of Columbia,23-Jun,PM10,39.53333333
38.905985,-77.033418,District Of Columbia,23-Jul,PM10,18.42424242
38.905985,-77.033418,District Of Columbia,23-Aug,PM10,16.5483871
38.905985,-77.033418,District Of Columbia,23-Sep,PM10,14.96666667
38.905985,-77.033418,District Of Columbia,23-Oct,PM10,15.38709677
38.905985,-77.033418,District Of Columbia,23-Nov,PM10,16.43333333
38.905985,-77.033418,District Of Columbia,23-Dec,PM10,14.74193548
28,-82,Florida,23-Jan,PM10,16.845
28,-82,Florida,23-Feb,PM10,20.01086957
28,-82,Florida,23-Mar,PM10,21.88410596
28,-82,Florida,23-Apr,PM10,19.24831081
28,-82,Florida,23-May,PM10,18.63422292
28,-82,Florida,23-Jun,PM10,17.97207679
28,-82,Florida,23-Jul,PM10,22.60708535
28,-82,Florida,23-Aug,PM10,21.03934426
28,-82,Florida,23-Sep,PM10,15.07093426
28,-82,Florida,23-Oct,PM10,19.09400324
28,-82,Florida,23-Nov,PM10,15.51515152
28,-82,Florida,23-Dec,PM10,14.92553191
32.9866,-83.697,Georgia,23-Jan,PM10,13.90566038
32.9866,-83.697,Georgia,23-Feb,PM10,16.38709677
32.9866,-83.697,Georgia,23-Mar,PM10,19.87323944
32.9866,-83.697,Georgia,23-Apr,PM10,18.16176471
32.9866,-83.697,Georgia,23-May,PM10,17.1884058
32.9866,-83.697,Georgia,23-Jun,PM10,24.52941176
32.9866,-83.697,Georgia,23-Jul,PM10,22.10294118
32.9866,-83.697,Georgia,23-Aug,PM10,19.38461538
32.9866,-83.697,Georgia,23-Sep,PM10,18.07462687
32.9866,-83.697,Georgia,23-Oct,PM10,16.53623188
32.9866,-83.697,Georgia,23-Nov,PM10,18.64179104
32.9866,-83.697,Georgia,23-Dec,PM10,15.5
20.15,-156.35,Hawaii,23-Jan,PM10,14.62903226
20.15,-156.35,Hawaii,23-Feb,PM10,18.66071429
20.15,-156.35,Hawaii,23-Mar,PM10,16.35483871
20.15,-156.35,Hawaii,23-Apr,PM10,14.18644068
20.15,-156.35,Hawaii,23-May,PM10,14.37735849
20.15,-156.35,Hawaii,23-Jun,PM10,10.96969697
20.15,-156.35,Hawaii,23-Jul,PM10,13.69354839
20.15,-156.35,Hawaii,23-Aug,PM10,18.16129032
20.15,-156.35,Hawaii,23-Sep,PM10,14.2
20.15,-156.35,Hawaii,23-Oct,PM10,10.51612903
20.15,-156.35,Hawaii,23-Nov,PM10,13.65
20.15,-156.35,Hawaii,23-Dec,PM10,12.40322581
44.35,-114.66667,Idaho,23-Jan,PM10,120.7292818
44.35,-114.66667,Idaho,23-Feb,PM10,15.68484848
44.35,-114.66667,Idaho,23-Mar,PM10,11.29677419
44.35,-114.66667,Idaho,23-Apr,PM10,14.75694444
44.35,-114.66667,Idaho,23-May,PM10,19.21621622
44.35,-114.66667,Idaho,23-Jun,PM10,16.08759124
44.35,-114.66667,Idaho,23-Jul,PM10,25.23489933
44.35,-114.66667,Idaho,23-Aug,PM10,27.17880795
44.35,-114.66667,Idaho,23-Sep,PM10,18.68666667
